,longitude,latitude,status_group
737,32.70635561,-4.12138622,functional
738,39.32440422,-9.94576837,functional needs repair
739,35.58055715,-6.69601536,functional needs repair
740,31.17302557,-1.56028832,functional
741,33.07333157,-9.4257021,functional
742,37.91758089,-4.51404171,functional needs repair
743,34.46720492,-9.60961559,functional
744,32.8356512,-4.87377259,non functional
745,31.81774569,-8.39023469,non functional
746,40.14849132,-10.3085438,functional
747,34.79124481,-9.08448985,functional
748,38.35606753,-4.724289499999999,functional
749,37.28742845,-3.24695351,non functional
750,38.84709509,-6.58966561,non functional
751,30.92891601,-1.34052484,functional
752,35.49199897,-4.4006049,functional
753,34.077426692028794,-5.706032659626431,functional
754,39.97562125,-10.40988387,functional
755,34.077426692028794,-5.706032659626431,functional
756,39.15542431,-11.02520037,functional
757,35.33852576,-3.98266954,non functional
758,38.61905949,-10.7952992,non functional
759,34.03356563,-3.28117787,functional
760,32.98957441,-2.682506,functional
761,36.64870859,-3.34722743,functional
762,36.51608838,-8.09719899,non functional
763,31.83729936,-8.35209396,functional needs repair
764,34.14457925,-2.95651324,functional needs repair
765,36.99682521,-7.59934122,functional
766,35.11376403,-5.87831098,non functional
767,35.80970965,-8.78069049,non functional
768,38.23641817,-4.4836218,functional
769,36.0554789,-3.52802643,functional needs repair
770,35.04099551,-4.64738099,functional needs repair
771,31.51247434,-1.54851555,functional
772,36.68181336,-8.15429792,non functional
773,36.06279717,-10.63982117,functional
774,39.27078821,-11.0190739,functional
775,34.36963401,-8.7387419,functional needs repair
776,33.15133011,-2.75755562,non functional
777,34.97084936,-4.84223317,non functional
778,35.93791175,-6.13539848,non functional
779,39.58169206,-9.7257709,non functional
780,35.61637401,-5.41738797,non functional
781,34.30308178,-3.1860387,functional
782,36.18107383,-6.71901889,functional
783,37.31231195,-3.23726621,functional
784,38.95340262,-7.83285197,functional
785,33.14853021,-3.95792936,functional
786,34.45988708,-1.70540946,functional
787,33.63814585,-8.855927900000001,non functional
788,34.12826279,-1.98819412,functional
789,38.91683883,-5.56419578,non functional
790,36.87991463,-3.31816706,functional
791,32.27095277,-3.61719497,functional
792,34.59285779,-9.08069689,functional
793,36.108195,-7.53817622,non functional
794,37.61767394,-3.65035203,non functional
795,34.17568961,-2.9726865,functional
796,35.90378268,-6.34066834,functional
797,39.0807633,-7.00018132,functional
798,34.077426692028794,-5.706032659626431,functional
799,30.54632052,-2.8228908,functional
800,38.71965897,-6.97774009,non functional
801,37.0432101,-5.40515365,non functional
802,32.09379477,-2.41384324,functional
803,37.45321421,-10.86131118,non functional
804,36.20598195,-8.95216496,functional
805,37.00545481,-6.10249415,functional
806,36.84713924,-3.36960297,non functional
807,30.29452054,-4.67289532,functional
808,34.99288367,-9.09664155,non functional
809,34.04032147,-1.16252824,non functional
810,39.28999672,-10.56108902,non functional
811,38.66630939,-10.27222113,non functional
812,35.47403093,-7.52190307,non functional
813,33.1790604,-2.98448801,functional
814,36.62644435,-8.40947377,non functional
815,38.19955102,-6.86206638,non functional
816,36.12258117,-6.66497194,non functional
817,35.14436364,-9.25876893,functional needs repair
818,38.53403,-5.52275575,non functional
819,37.86277271,-7.209925599999999,functional
820,38.81174638,-4.82401867,functional
821,37.90616008,-10.4286124,functional
822,36.83373961,-6.09721349,non functional
823,37.5961472,-3.07723763,functional
824,30.68720619,-1.27761822,non functional
825,35.84256324,-7.40121381,functional
826,35.10782933,-9.54718994,non functional
827,33.24674871,-2.51383403,non functional
828,36.20103241,-6.49962016,non functional
829,34.76932101,-5.12862122,functional
830,34.5410369,-9.31648179,functional
831,35.05390211,-11.04423128,non functional
832,34.29404859,-8.64740104,functional
833,31.38282241,-7.4291217,functional
834,36.85004827,-3.37784,functional
835,37.42263428,-3.32429698,non functional
836,38.86915816,-5.40820783,functional
837,38.28739948,-4.6340748,functional
838,33.38198314,-3.50432673,non functional
839,34.077426692028794,-5.706032659626431,functional needs repair
840,39.35517325,-6.86048297,functional
841,30.98585202,-6.42787752,functional
842,31.41362444,-2.99555121,non functional
843,38.30640491,-6.12962513,functional
844,37.0227058,-3.51595684,functional
845,32.26183402,-3.36975122,non functional
846,35.01056503,-8.68854892,functional
847,35.777708700000005,-4.54231254,functional
848,33.65384309,-9.32934787,functional
849,39.11067764,-6.59136797,functional
850,31.04202476,-7.51018798,non functional
851,36.86653387,-9.02668082,functional
852,38.90184536,-5.30226605,non functional
853,39.12516209,-10.87275281,functional needs repair
854,32.93467455,-5.25054438,non functional
855,32.32559467,-2.40172923,functional
856,36.85659986,-7.97494218,functional
857,39.21996168,-6.91649866,functional
858,35.84628452,-7.71762654,functional
859,31.56852941,-1.52202654,functional
860,38.97441554,-5.42082294,non functional
861,31.54923004,-1.78404463,non functional
862,39.57037214,-10.7034945,non functional
863,30.42063192,-5.59541844,non functional
864,33.0210039,-3.06488685,non functional
865,38.35898536,-11.24387948,functional
866,36.86105576,-6.25897367,functional
867,35.28650697,-4.62778077,functional
868,37.95417519,-4.4143664000000005,non functional
869,39.28830882,-6.97618993,functional
870,38.32007958,-4.850371099999999,functional needs repair
871,37.20963241,-3.21307764,functional
872,31.64833142,-1.72457661,non functional
873,38.93530343,-5.50672698,functional
874,35.03278936,-8.43755995,functional
875,35.23659388,-8.5250375,functional
876,37.03233877,-7.65294057,functional
877,31.60661499,-1.81716686,functional
878,30.15822767,-4.48237453,functional
879,30.56042442,-2.50518856,non functional
880,38.84170952,-6.58882735,functional
881,37.22749305,-3.20228969,functional
882,36.99582102,-3.19440796,functional
883,36.71741234,-8.91188501,non functional
884,38.84893578,-6.78358244,non functional
885,32.3882981,-3.43334639,functional
886,37.13516588,-6.69871865,functional
887,34.43412028,-3.69469217,functional
888,34.59701788,-9.58696798,functional
889,38.94556067,-10.85071792,non functional
890,34.774244,-5.03373482,non functional
891,38.3254695,-4.7454415,functional
892,32.89593321,-4.09027976,functional
893,34.3130908,-3.93596204,functional
894,38.95853148,-10.40471658,non functional
895,36.52639035,-6.57612953,non functional
896,36.89138957,-7.83724287,functional
897,38.86668324,-6.76283155,functional
898,37.17312469,-3.20475339,functional
899,36.71772211,-3.43276804,functional
900,36.87241565,-10.62566701,non functional
901,31.86000122,-8.22663203,functional
902,32.37269104,-3.28630723,non functional
903,35.01227875,-10.93811199,functional
904,37.88481654,-4.3883568,functional
905,35.51145961,-4.41764769,non functional
906,32.05435429,-6.719839599999999,functional
907,37.66952714,-6.1693718,functional
908,31.37971801,-1.47901325,functional
909,33.36204256,-6.83332235,functional
910,35.121869399999994,-9.2494629,functional
911,34.077426692028794,-5.706032659626431,functional needs repair
912,37.01239712,-7.72132665,functional
913,36.78451675,-3.37155104,functional
914,38.79987731,-10.55441685,non functional
915,31.41278596,-1.60730098,non functional
916,37.16345991,-6.24775678,functional
917,30.11035655,-4.58862596,functional needs repair
918,32.79728977,-4.26321777,non functional
919,34.61530249,-1.77944689,functional
920,36.95978333,-10.7968769,non functional
921,33.80820365,-9.26490615,non functional
922,34.88528902,-4.52955933,non functional
923,32.93560733,-2.73058818,non functional
924,38.89222176,-6.55518496,non functional
925,35.03703681,-8.42514709,functional
926,32.92664058,-3.38385319,functional
927,34.66608182,-10.11737861,functional
928,33.65740754,-8.71364972,functional
929,31.54565218,-1.79755891,non functional
930,38.79313243,-6.61199206,functional
931,38.61120263,-5.29027945,functional
932,38.234377,-4.5503444,non functional
933,32.86485927,-9.17121546,non functional
934,34.47702934,-9.61093958,functional needs repair
935,32.97706641,-2.02641667,functional
936,34.68011713,-9.10287383,functional
937,36.16149404,-11.33098359,non functional
938,35.67657721,-3.33984698,functional
939,34.077426692028794,-5.706032659626431,functional
940,33.86953484,-2.00979593,non functional
941,33.55167374,-2.5235996,non functional
942,37.57126251,-3.26699783,functional
943,35.42732704,-4.22849934,non functional
944,38.83725814,-5.27167051,non functional
945,37.12804102,-3.37455275,functional
946,32.42233573,-3.80525256,functional
947,34.55450414,-9.32779984,functional
948,39.51314946,-8.52663369,non functional
949,39.27572898,-7.19024193,non functional
950,37.44218701,-6.30481702,functional
951,35.36339416,-4.521417700000001,functional
952,38.97559638,-5.34919285,non functional
953,33.56612386,-9.07696728,functional
954,31.04039338,-3.09913295,functional
955,33.07124893,-3.80317808,non functional
956,33.59875806,-3.22196269,non functional
957,38.22743616,-4.87176277,functional
958,35.149025,-9.27265742,non functional
959,35.76905193,-10.58669757,functional
960,34.077426692028794,-5.706032659626431,non functional
961,33.34648408,-2.96690911,non functional
962,31.3660232,-8.25477048,functional
963,38.70894762,-5.05474742,non functional
964,32.76956657,-9.10263864,non functional
965,34.077426692028794,-5.706032659626431,non functional
966,36.32262329,-6.03050007,functional
967,40.07786865,-10.21431825,functional
968,37.45548799,-11.14334329,non functional
969,38.85858658,-6.78267855,functional
970,32.74417171,-9.09321176,functional
971,34.077426692028794,-5.706032659626431,functional
972,36.48244295,-3.13520954,non functional
973,31.18131668,-1.4610386999999998,non functional
974,31.97383145,-3.54821462,non functional
975,35.81605603,-7.91065587,non functional
976,37.28293669,-6.34852145,functional
977,30.25587707,-4.51435586,functional
978,37.45107256,-3.29403073,functional
979,38.07395506,-4.61880133,functional
980,33.85391373,-9.59141452,non functional
981,37.03586638,-7.77233134,functional
982,34.75029153,-1.8313025,non functional
983,36.62934435,-3.31695707,non functional
984,31.15676686,-1.75251983,functional
985,33.59105389,-3.30595024,functional
986,35.77902379,-10.5459247,functional
987,33.99523827,-1.72902152,non functional
988,34.68737093,-10.11053,functional needs repair
989,36.68994849,-5.9501675,functional
990,29.64870608,-4.79915002,functional
991,36.96797076,-3.34146691,functional
992,34.077426692028794,-5.706032659626431,functional
993,36.68622061,-3.33998033,functional
994,35.772893700000004,-4.62535954,non functional
995,33.92802621,-9.40238092,functional
996,30.07453756,-4.24885988,non functional
997,33.33622517,-8.96403472,non functional
998,36.89739004,-7.86344945,functional
999,38.90525403,-6.72442943,functional
1000,30.10540086,-4.36713441,functional
1001,33.21009759,-4.04968477,non functional
1002,35.52855220000001,-10.82908533,functional
1003,32.37488694,-3.90063613,functional
1004,34.52612476,-1.70281431,functional needs repair
1005,33.95147444,-9.45085004,functional
1006,37.16901334,-10.71757308,functional
1007,34.60868542,-9.77940111,functional
1008,32.52331056,-3.97850936,non functional
1009,34.96104182,-5.1052725,non functional
1010,33.90648512,-9.28853174,functional
1011,38.93853758,-7.72578383,functional
1012,33.01044865,-8.45718989,functional needs repair
1013,35.37394148,-6.50056261,functional
1014,36.89894516,-6.10009329,functional
1015,34.90973851,-8.96651368,functional
1016,36.69730854,-8.09287542,non functional
1017,38.50634785,-10.69916123,non functional
1018,38.32504993,-4.4646094000000005,non functional
1019,32.37010024,-3.28153625,non functional
1020,34.94854563,-4.58415906,non functional
1021,31.94132704,-3.50042849,functional
1022,35.47615585,-4.27062187,functional
1023,37.5809503,-3.24999421,functional
1024,33.44539334,-8.42619281,non functional
1025,32.14169344,-2.4380498,functional
1026,39.02531107,-7.47733382,non functional
1027,38.70362303,-5.11352127,functional
1028,32.51143483,-3.24447423,non functional
1029,35.80843853,-4.53717049,non functional
1030,37.68101702,-3.78304532,functional
1031,31.55005804,-8.29425652,non functional
1032,31.42618596,-1.25182654,non functional
1033,29.68066628,-4.88283669,non functional
1034,37.48637183,-3.29725682,non functional
1035,37.52799121,-3.29991501,non functional
1036,34.33758703,-3.14687286,non functional
1037,39.44332781,-10.03618671,functional needs repair
1038,31.77895223,-2.46422032,functional
1039,39.66683436,-7.90658417,functional
1040,39.13603616,-6.6852803,functional
1041,34.18544377,-9.34594887,functional
1042,35.48178632,-10.62878902,functional
1043,31.26777601,-7.59075173,functional needs repair
1044,39.15886765,-6.89916957,non functional
1045,36.67715645,-8.30584715,functional
1046,35.86448753,-7.74621128,functional
1047,37.61028695,-3.81223145,non functional
1048,35.20566532,-8.62539799,functional
1049,34.87189632,-4.66595552,non functional
1050,32.88212622,-5.79626347,non functional
1051,34.04220222,-1.12198399,non functional
1052,34.00349791,-9.45782098,functional
1053,34.47418926,-8.5825774,non functional
1054,34.077426692028794,-5.706032659626431,functional
1055,30.57137878,-2.53530178,non functional
1056,34.76771101,-9.08977446,functional
1057,39.36122479,-8.63293287,non functional
1058,37.512632700000005,-3.54246104,functional
1059,37.49372025,-3.25334355,non functional
1060,39.097249700000006,-7.33249122,non functional
1061,36.40445422,-8.67348892,functional
1062,34.61425389,-10.51620275,functional
1063,36.19342106,-11.30755506,functional
1064,30.48396889,-5.6163702,functional needs repair
1065,36.52788813,-3.40199738,functional
